0.346,-0.00599964,1.7,6.265847
0.692,-0.01199928,1.7,6.265847
1.038,-0.01799892,1.7,6.265847
1.384,-0.02399856,1.7,6.265847
1.73,-0.0299982,1.7,6.265847
2.076,-0.03599784,1.7,6.265847
2.422,-0.04199748,1.7,6.265847
2.768,-0.04799712,1.7,6.265847
3.114,-0.05399676,1.7,6.265847
3.46,-0.0599964,1.7,6.265847
3.806,-0.06599604,1.7,6.265847
4.152,-0.07199568,1.7,6.265847
4.498,-0.07799532,1.7,6.265847
4.844,-0.08399496,1.7,6.265847
5.19,-0.0899946,1.7,6.265847
5.536,-0.09599424,1.7,6.265847
5.882,-0.10199388,1.7,6.265847
6.228,-0.10799352,1.7,6.265847
6.574,-0.11399316,1.7,6.265847
6.92,-0.1199928,1.7,6.265847
7.266,-0.12599244,1.7,6.265847
7.612,-0.13199208,1.7,6.265847
7.958,-0.13799172,1.7,6.265847
8.304,-0.14399136,1.7,6.265847
8.65,-0.149991,1.7,6.265847
8.996,-0.15599064,1.7,6.265847
9.342,-0.16199028,1.7,6.265847
9.688,-0.16798992,1.7,6.265847
10.034,-0.17398956,1.7,6.265847
10.38,-0.1799892,1.7,6.265847
10.726,-0.18598884,1.7,6.265847
11.072,-0.19198848,1.7,6.265847
11.418,-0.19798812,1.7,6.265847
11.764,-0.20398776,1.7,6.265847
12.11,-0.2099874,1.7,6.265847
12.456,-0.21598704,1.7,6.265847
12.802,-0.22198668,1.7,6.265847
13.148,-0.22798632,1.7,6.265847
13.494,-0.23398596,1.7,6.265847
13.84,-0.2399856,1.7,6.265847
14.186,-0.24598524,1.7,6.265847
14.532,-0.25198488,1.7,6.265847
14.878,-0.25798452,1.7,6.265847
15.224,-0.26398416,1.7,6.265847
15.57,-0.2699838,1.7,6.265847
15.916,-0.27598344,1.7,6.265847
16.262,-0.28198308,1.7,6.265847
16.608,-0.28798272,1.7,6.265847
16.954,-0.29398236,1.7,6.265847
17.3,-0.3,1.7,6.20324976
17.332,-0.300976391,1.641667,6.083063059
17.364,-0.303910266,1.583334,5.917205412
17.396,-0.308815852,1.525001,5.722599106
17.428,-0.315717243,1.466668,5.518262485
17.46,-0.324649006,1.408335,5.322099329
17.492,-0.335657077,1.350002,5.148167997
17.524,-0.3488,1.291669,5.005047358
17.556,-0.364150598,1.233336,4.895560069
