x,y
0.0,0.0
0.0,0.0
5.4682498866319655e-05,0.0
5.4682498866319655e-05,0.0
0.0013437847332726702,1.5238390360073463e-08
0.0027563152322921157,1.450102464261313e-07
0.004648504879647339,4.1967931114558675e-07
0.006997545822675446,1.0827801597071914e-06
0.009781714759136018,2.0993303437689535e-06
0.012980321127957247,3.88577238021817e-06
0.01657365842246131,6.286626390102341e-06
0.020542956626465558,9.90887922621021e-06
0.02487033888949716,1.4437551059346377e-05
0.029538777194800137,2.0680387322404074e-05
0.03453205465016407,2.8136584988623348e-05
0.03453205465016407,2.8136584988623348e-05
0.039834554984186546,6.820986775216109e-05
0.04543174191752518,0.00011115544021451498
0.051309426143133094,0.00017398314975399724
0.057454652021394687,0.0002106798876198107
0.06385459353596559,0.00019967364949613446
0.07049703729324001,0.0001817442860432107
0.07737036102424345,0.00014149909097383378
0.08446370832006901,0.00010605974216281426
0.0917664854409906,5.335656176473536e-05
0.09926888486120311,8.023084071927372e-06
0.10696125242794348,-5.373538990332012e-05
0.11483472487079785,-0.0001075774125071919
0.12288050613871637,-0.0001779399426998767
0.13109059141064422,-0.000240321561032462
0.13109059141064422,-0.000240321561032462
0.1394569627511998,-0.0003195211468360077
0.14797239670562568,-0.0003907982819541873
0.15662957911631326,-0.0004792184027265522
0.16542199808409497,-0.0005598059155766778
0.17434268046845366,-0.0006805926442246493
0.1833848319330293,-0.0008688337511029247
0.19254324064759698,-0.001082337314000178
0.20181186690150285,-0.001336853488651658
0.21118619404057432,-0.0016013556302538316
0.22066049286902717,-0.0018984350403735313
0.23023077552254342,-0.0022007568871205752
0.23989164284589568,-0.002533242506978414
0.23989164284589568,-0.002533242506978414
0.24963960521995826,-0.0028696632379134773
0.2594695888580429,-0.0032357672406438187
0.2693785736470164,-0.00360559962894187
0.27936178605065654,-0.004005238655201632
0.2894166442370644,-0.004408740572560465
0.299537590150226,-0.004865806122061423
0.309719630343991,-0.005405792879421058
0.31996153675613564,-0.005986333047423745
0.3302592115643173,-0.006623793829976457
0.34061167432900585,-0.007286030338954412
0.35101466643215473,-0.007995855587580699
0.3614674646566182,-0.008724938513138464
0.3614674646566182,-0.008724938513138464
0.3719657845834408,-0.009498487226829144
0.3930934883335685,-0.011124105213943922
0.4037185264989128,-0.01197572136818337
0.41438011692042276,-0.012870789939816005
0.42507848584907865,-0.013782886267226579
0.43580946418989763,-0.014738573889420745
