x,y
0.0,0.0
0.0,0.0
5.4682498866319655e-05,0.0
0.00043485983810946367,0.0
0.0013437847332726702,1.5238390360073463e-08
0.0027563152322921157,1.450102464261313e-07
0.004648504879647339,4.1967931114558675e-07
0.006997545822675446,1.0827801597071914e-06
0.009781714759136018,2.0993303437689535e-06
0.012980321127957247,3.88577238021817e-06
0.01657365842246131,6.286626390102341e-06
0.02487033888949716,1.4437551059346377e-05
0.029538776097750862,2.1397764868645384e-05
0.034532046137369446,3.274264892228404e-05
0.039834236851563856,9.993598828885563e-05
0.04543006278202436,0.00022957050882631513
0.05130624856091981,0.00037648554356806455
0.06384638730788034,0.0007364616444367107
0.07048487711218246,0.0009657613943088486
0.07735184152893819,0.0012638108560458535
0.08443781513218226,0.001589054720389769
0.09922429925974767,0.0023391864327691456
0.10690421195191892,0.002780665536812923
0.11476035830066757,0.0033052223871281455
0.12278653342623722,0.0038708898431422892
0.13931644881387523,0.005120211197965605
0.14781073226098432,0.005724180797601002
0.1564459969757111,0.006346157320215155
0.1741121291941591,0.0076505274524311636
0.1831237516096948,0.008416363844613594
0.19224863766478448,0.009227784985321277
0.2014794886636518,0.010101585560733746
0.21081367772573875,0.011007576483090227
0.2202437728536791,0.011968739517785027
0.22976756247387847,0.012958223484698998
0.23937772558837378,0.014001105393609534
0.2490725745390297,0.01507152139682182
0.2588449705043291,0.016195273068877174
0.2686937694498755,0.017346728094345887
0.2786120145869162,0.018551958606615935
0.28859909209146634,0.019785327831657536
0.29864820380232,0.021073022441127742
0.3087592427215037,0.022389332964707874
0.31892553995059,0.023760502749564417
0.32914747011750733,0.02516073580346503
0.32914747011750733,0.02516073580346503
0.34973935384539545,0.028101339298627643
0.3601036422590963,0.029642125787965854
0.3705125960009471,0.03121271440170686
0.38095976449082647,0.03283941124394406
0.3914468283605317,0.03449620006848277
0.4019673602884385,0.036209391989141186
0.41252343594051694,0.0379529173222617
0.42310863013814975,0.039753086976263986
0.4337253963180256,0.041583787445221856
0.45503713356880293,0.0453895507713965
0.465728443602228,0.04736476239009587
0.4764487713374766,0.04934724429358372
0.49797951137063323,0.05328641439389463
0.5087825199238809,0.05526881331848069
0.5195994817712953,0.05731035969213019
0.5304223319629281,0.05944489268992777
0.5520992826155224,0.06389176457921181
0.562958589618664,0.06616689573804105
0.5738411570451146,0.06842478088824268
0.5847377473041651,0.07070527765224735
0.6065738656692491,0.07531255598635604
