x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.00043485983810946367,0.0
0.0013437847332726702,1.5238390360073463e-08
0.004648504659477566,1.1119520585400604e-06
0.006997544201723074,3.704501794113445e-06
0.00978170754290759,9.328603493880075e-06
0.016573606103415118,3.3993260150158995e-05
0.02054285014585378,5.501534734244413e-05
0.024870150444665153,8.200061262749513e-05
0.03453156734402154,0.00015897409627186243
0.03983144332693695,0.00032349097121403406
0.04542389919081424,0.0005571042245216097
0.05743205214279675,0.0011614853090073304
0.06382235389834416,0.0015129268749929535
0.0704548018523419,0.0018776170054869176
0.07731656983668497,0.002278046693838914
0.08439799717388341,0.002690606458175056
0.09917554221450733,0.003600034471080267
0.1068520405482384,0.004097721718891854
0.11470912064599792,0.004608353877261492
0.12273650303039065,0.0051566803679606605
0.13092906592209513,0.00569631718893019
0.14778072729530928,0.006715845046568041
0.1564234860638952,0.007223123024202764
0.16520021573181254,0.007754299564322763
0.1741057934050282,0.008287333575945004
0.19227581290151186,0.009415689261331949
0.20152869268594525,0.010012747384298071
0.2108873739584494,0.010615292899014845
0.2203451122478924,0.011249166745448614
0.2298987739224363,0.011888899905360217
0.239542013021831,0.012560352605737186
0.2590834006161899,0.013947333282677589
0.26897507792069614,0.01463968024535587
0.27894534656581094,0.01528611325402286
0.28898773536477523,0.01592910389358153
0.29909981431068694,0.016552591794699353
0.3195155454209143,0.017814834792795043
0.32981279109892125,0.01845930149447595
0.34016679278262174,0.019097080369953282
0.3505731898756943,0.019755169801003728
0.3715362733589606,0.021081066542245157
0.38208820423924994,0.021749156128142922
0.40332009974094657,0.0231222511462782
0.4247103120638382,0.024526847598020957
0.43545963540573357,0.02524750490606027
0.4462439513581419,0.025962631626698665
0.4679075131369371,0.02742922333829503
0.47878368303349417,0.028180611342116583
0.5006195094364763,0.029692704635504275
0.5115765355621998,0.03045330327637342
0.5335607954357336,0.03201007305455169
0.5445857276878451,0.03280617711329907
0.5666977950629373,0.03440690574222104
0.5888850183230407,0.03603656601145
0.6000050425017599,0.036855463204209314
0.6222917575000956,0.03852801337751574
0.6446369078759058,0.04022885246860856
0.6670348615189418,0.04195775437505502
0.6782514979261514,0.04283937326689337
0.7007192139656545,0.04460998320159638
0.7232278255832522,0.0464081579644941
0.7457784998985056,0.0481686400134085
0.7683735537539018,0.04980973312669265
0.7796858736935521,0.05059487411110569
0.8023372764045399,0.05210362858698027
